id_usuario,nombre,correo,identificacion,tipo_usuario,fecha_registro,estado,saldo
2510,Zachary Wheeler,goldenchristine@example.org,55151023,estudiante,2022-11-17,bloqueado,84893
2511,Cynthia Foster,nvargas@example.org,71494571,estudiante,2023-05-04,activo,99879
2512,Daisy Stokes,danny67@example.org,95927580,estudiante,2022-12-03,activo,6300
2513,Dan Herrera,charles01@example.net,35880165,estudiante,2024-04-03,activo,21034
2514,Marvin Branch,brooksluke@example.net,74123321,estudiante,2023-07-29,bloqueado,54891
2515,Dale Townsend,sherrywise@example.com,31555172,estudiante,2024-05-13,activo,79173
2516,Larry Hernandez,carriejohnson@example.com,83182527,estudiante,2023-02-01,activo,62569
2517,Peter Ford,stephanieross@example.org,55930747,docente,2022-09-24,bloqueado,40333
2518,Rachael Oconnell,tyler46@example.com,13534589,estudiante,2024-01-03,bloqueado,53366
2519,Nicholas Patel,juanlee@example.net,73947298,estudiante,2022-09-18,bloqueado,44097
2520,John Allen,joshua53@example.com,86418546,estudiante,2023-09-10,activo,46618
2521,Amy Stephens,amitchell@example.org,67092386,estudiante,2023-10-10,bloqueado,44026
2522,Preston Huff,warren28@example.net,56628114,estudiante,2024-02-23,activo,8661
2523,Morgan Stephens,stacey85@example.org,34705346,estudiante,2023-10-05,bloqueado,60221
2524,Willie Boyd,pfernandez@example.net,91456987,estudiante,2022-09-20,activo,43463
2525,Joshua Fischer,huntjasmin@example.org,78830407,estudiante,2023-01-07,activo,87208
2526,Kaitlyn Woods,kingerik@example.net,72136060,estudiante,2024-03-12,activo,76953
2527,Randy Mosley,johnlyons@example.net,27256418,estudiante,2023-04-04,bloqueado,58947
2528,Jack Reed,bretthernandez@example.net,92265153,docente,2023-08-31,bloqueado,22440
2529,Ronald Ferguson,vaughandeborah@example.net,1774888,estudiante,2023-11-07,bloqueado,15629
2530,Rickey Nash,wrios@example.com,12559954,estudiante,2023-03-07,activo,41844
2531,Crystal Price,wfigueroa@example.com,87993941,estudiante,2023-07-30,activo,53653
2532,Victoria Perry,rossrachel@example.org,48415633,estudiante,2022-10-10,bloqueado,6419
2533,Sarah Mercer,nobleshaun@example.net,79990021,estudiante,2023-12-22,bloqueado,72816
2534,Christian Baker MD,robertmason@example.net,29836657,estudiante,2022-08-05,activo,85235
2535,Monica Stokes,rharrington@example.org,46913258,estudiante,2023-06-01,bloqueado,58131
2536,Dr. Daniel Hill,moorekelly@example.org,89815726,estudiante,2024-02-15,activo,13750
2537,Melissa Hale,nathaniel46@example.org,96080107,estudiante,2022-11-22,bloqueado,48486
2538,Nathan Mitchell,ftaylor@example.net,47665964,estudiante,2023-12-14,activo,47766
2539,Brandon Smith,katelyn28@example.net,3044882,estudiante,2023-04-14,bloqueado,56046
2540,Randall Cain,bakerjacob@example.org,5042204,estudiante,2024-03-14,bloqueado,38107
2541,Cindy Graham,ballarddanny@example.org,74062112,estudiante,2022-12-04,bloqueado,27950
2542,Monica Bailey,danathompson@example.com,82799431,estudiante,2022-06-29,activo,72704
2543,Donna Savage,bsantiago@example.com,24782258,estudiante,2024-04-10,activo,21524
2544,Matthew Fox,anthonywilson@example.com,12445505,estudiante,2022-06-03,activo,60193
2545,Erika Bailey,heather62@example.net,14305989,estudiante,2023-03-04,activo,94165
2546,Paul Jensen,alexis70@example.net,83232657,estudiante,2024-03-12,activo,26108
2547,Tina Wright,fhuff@example.com,66748361,docente,2022-10-07,activo,28297
2548,Timothy Parsons,stevenweber@example.net,91138490,estudiante,2022-08-15,activo,59694
2549,Brittany Sellers,hernandezchristine@example.net,44653769,docente,2022-11-28,bloqueado,78306
2550,Carla Cooper,yowens@example.org,74627629,estudiante,2023-10-14,activo,16898
2551,Dr. Kimberly Molina DDS,mcampbell@example.net,22919793,estudiante,2022-10-10,bloqueado,11515
2552,Henry Adams,sergio21@example.com,5350770,estudiante,2024-03-17,activo,7881
2553,Laura Allen,alexis25@example.org,34079634,estudiante,2023-06-02,activo,65319
2554,Angela Miller,dillonryan@example.net,37157468,estudiante,2024-01-28,activo,13977
2555,Frederick Burke,contrerasmichael@example.com,1752573,docente,2023-04-20,activo,60608
2556,David Richard,mcintoshjeanette@example.net,57029279,estudiante,2022-07-08,activo,41613
2557,Benjamin Crawford,susan40@example.net,60443809,estudiante,2024-01-15,activo,99257
2558,Joseph Stanley,allenmacias@example.com,26794361,estudiante,2023-09-17,bloqueado,92863
2559,Brian Callahan,kristen89@example.net,60774385,estudiante,2023-05-29,bloqueado,88959
2560,Kelly Gordon,tammy59@example.net,14028540,estudiante,2023-11-21,bloqueado,9683
2561,Dr. Eric Richardson,hcarlson@example.org,94894663,estudiante,2024-01-10,bloqueado,45417
2562,Adam Moore,michael86@example.net,62333172,estudiante,2024-02-14,activo,59851
2563,Patricia Kirk,lisalong@example.org,72929989,estudiante,2023-05-28,activo,15309
2564,Billy Reese,jsmith@example.com,61716303,estudiante,2024-04-03,activo,6957
2565,Amy Hill,whitney28@example.net,30044580,estudiante,2022-07-06,activo,13279
2566,Kara Hall,hnorris@example.org,48790264,estudiante,2023-04-18,activo,94318
2567,Richard Jenkins,bakermatthew@example.com,43425376,estudiante,2022-09-02,bloqueado,32216
2568,Cheryl Mason,callen@example.com,67790150,estudiante,2024-01-11,activo,84511
2569,Richard Dunn,linda90@example.org,14654260,estudiante,2023-04-04,activo,60240
2570,Patrick Maldonado,jessica46@example.net,89296481,estudiante,2024-01-28,bloqueado,6152
2571,Melissa Lowe,jamesfinley@example.net,14049744,docente,2023-02-19,activo,17303
2572,Michele Miller,zrodriguez@example.com,50986187,estudiante,2024-03-16,bloqueado,56586
2573,Michael Lowe,carol54@example.com,6730950,estudiante,2024-03-28,bloqueado,96690
2574,Alexandra Barajas,christinejimenez@example.org,96868469,estudiante,2022-11-21,bloqueado,87898
2575,Brian Baker,spencer71@example.net,39587462,estudiante,2023-09-12,bloqueado,89251
2576,Michael Hall DDS,riveradenise@example.org,46587377,estudiante,2022-12-10,activo,89155
2577,Joseph Cox,sarahroberson@example.net,64712695,docente,2023-09-26,bloqueado,43128
2578,Wendy Jones,karen27@example.net,86458985,estudiante,2024-02-06,bloqueado,46064
2579,Lynn Perez,amy01@example.net,79455353,docente,2023-06-29,bloqueado,24380
2580,Alexandra Glover,huntralph@example.org,35334760,docente,2023-01-11,activo,65138
2581,Nancy Lynch DVM,muellerkylie@example.org,71815230,estudiante,2023-01-31,activo,58660
2582,Joseph Beard,veronicajohnson@example.net,6788258,estudiante,2023-10-03,activo,79758
2583,Mary Johnson,samantha28@example.org,2487406,docente,2023-11-21,bloqueado,51620
2584,Jody Thomas,jessicagraham@example.net,40904486,estudiante,2023-04-20,activo,59297
2585,Audrey Mccarthy,tyler17@example.org,86023747,estudiante,2022-10-30,activo,61038
2586,Arthur Middleton,angela53@example.org,87039698,estudiante,2023-04-24,activo,47296
2587,James Wiggins,wbrooks@example.com,16152789,estudiante,2024-05-04,activo,31863
2588,Douglas Chavez,joshuamcpherson@example.com,18265024,docente,2023-03-25,bloqueado,50045
2589,Mary Wise,weaveramanda@example.com,1475719,estudiante,2022-06-17,activo,8276
2590,Kathy Grant,kathryn89@example.org,16395604,estudiante,2022-05-28,bloqueado,91044
2591,Jon Cooper,rodriguezrichard@example.net,10997276,estudiante,2023-10-25,bloqueado,28308
2592,Barbara Sanders,smithaaron@example.com,38079640,estudiante,2022-08-19,activo,37417
2593,Christina Ramsey,moodykathryn@example.com,19908642,estudiante,2023-12-04,activo,16964
2594,Amanda Ruiz,lspencer@example.org,59730358,estudiante,2024-02-09,bloqueado,70041
2595,James Miller,jordanphillips@example.org,50964485,estudiante,2022-06-13,activo,88546
2596,Donna Moore,murphyluis@example.com,51190324,estudiante,2022-06-05,activo,22174
2597,Emily Mills,collin87@example.org,81489846,estudiante,2023-03-20,activo,79034
2598,Stephen King,ksmith@example.net,77673133,estudiante,2023-12-31,activo,752
2599,Melissa Austin,douglas91@example.org,12907422,docente,2022-08-17,bloqueado,42027
2600,Teresa Gordon,hmcdonald@example.org,270689,estudiante,2023-12-04,activo,21001
2601,Benjamin Schroeder,angelathompson@example.com,54912981,estudiante,2022-08-09,bloqueado,47784
2602,Brandy Brown,emilysmith@example.com,89999130,estudiante,2023-06-03,activo,10370
2603,Denise Harris,john40@example.com,28692135,docente,2024-02-20,activo,28147
2604,Amanda Cochran,phillip43@example.net,85826009,estudiante,2024-01-27,bloqueado,3298
2605,Haley Neal,vortega@example.net,76260860,docente,2024-02-12,activo,33522
2606,Gary Potter,carrie19@example.net,32477680,docente,2023-05-05,activo,81074
2607,Lindsay Frank,uhayes@example.com,60048930,estudiante,2023-05-20,bloqueado,83044
2608,Ashley Green,westmichelle@example.org,95827443,docente,2024-01-19,activo,82400
2609,Lee Reed,brodriguez@example.net,60302593,docente,2023-09-15,bloqueado,1077
2610,Heather Sutton,flawson@example.com,82900753,estudiante,2023-10-20,bloqueado,12381
2611,Brian Hernandez,stanleymichelle@example.org,82648311,estudiante,2022-09-14,bloqueado,98352
2612,James Gilbert,ajohnson@example.com,41496458,estudiante,2022-10-20,activo,3349
2613,Nicole Haynes,angela67@example.org,77201310,docente,2023-01-11,bloqueado,45632
2614,Carla Hughes,williamssean@example.org,28191897,estudiante,2023-08-10,bloqueado,98062
2615,Troy Wallace,acox@example.org,81422009,estudiante,2022-08-21,activo,2034
2616,Christie Saunders,stacymorrow@example.com,96192910,estudiante,2022-07-09,bloqueado,75766
2617,Jason Robinson,gfleming@example.net,5045304,estudiante,2023-10-13,activo,82953
2618,David Dawson,richarddavidson@example.com,13912330,estudiante,2022-06-01,activo,20900
2619,Amanda Good,joannastephens@example.org,74094095,estudiante,2023-09-01,activo,23778
2620,Audrey Smith,jeff86@example.org,70036256,estudiante,2023-08-15,activo,607
2621,James Rhodes,swright@example.net,17207885,estudiante,2023-08-17,bloqueado,52749
2622,Timothy Powell,spatterson@example.org,58509925,docente,2023-10-12,bloqueado,94443
2623,Eric Lawrence,chunt@example.net,67260528,estudiante,2023-01-02,activo,92531
2624,Brian Alvarez,paulanelson@example.com,21929726,estudiante,2023-12-10,bloqueado,27067
2625,Ashley Dyer,woodtiffany@example.org,24573098,estudiante,2023-02-03,activo,54618
2626,Nicholas Gordon,catherine55@example.org,46137951,estudiante,2023-11-21,activo,20675
2627,Kevin Downs,shawn88@example.com,5621178,estudiante,2023-01-18,activo,41822
2628,Brittany Woods,ymoreno@example.com,43342635,estudiante,2024-03-04,activo,78142
2629,Nicholas Barr MD,riosthomas@example.com,49605661,docente,2023-01-27,bloqueado,53842
2630,Lisa Reyes,derrickbrown@example.net,11307004,estudiante,2023-11-05,activo,31988
2631,Miranda Newman MD,laura72@example.org,93879339,docente,2023-04-12,activo,2912
2632,Erika Jones,jwhite@example.net,65627695,docente,2023-08-17,activo,5505
2633,Michelle Nolan,andrewaustin@example.net,51820004,docente,2024-03-25,bloqueado,39818
2634,Christopher Downs,jmoore@example.org,76331664,estudiante,2023-05-08,activo,48847
2635,Ashley Molina,grahammelissa@example.com,66454882,estudiante,2024-01-26,bloqueado,20401
2636,Courtney Hill,usmith@example.net,15567346,docente,2023-02-26,activo,41267
2637,Jordan Moody,ewebster@example.org,73721993,estudiante,2022-05-16,activo,96872
2638,Cynthia Koch,weaverpatrick@example.com,62229974,docente,2023-10-31,activo,39223
2639,Howard Roberts,gloria19@example.net,32290820,estudiante,2023-03-18,bloqueado,92006
2640,David White,derekpeters@example.org,22540671,estudiante,2022-08-08,bloqueado,69033
2641,Kristin Schneider,omcintosh@example.net,12150094,estudiante,2023-02-26,bloqueado,94764
2642,William Smith,townsendernest@example.net,35045751,estudiante,2022-07-18,bloqueado,97609
2643,Dr. Jerry Bradley MD,debra36@example.net,30635301,docente,2024-03-25,bloqueado,73331
2644,Rebecca Moore,jimmy38@example.net,20975195,estudiante,2023-04-01,bloqueado,14529
2645,Jonathan Crawford,alyssa41@example.com,75830689,estudiante,2023-03-08,bloqueado,52038
2646,Rachael Brooks,robert51@example.net,49811996,docente,2023-02-25,activo,29726
2647,Theresa Mcneil,frenchkatherine@example.net,57413937,docente,2024-02-05,bloqueado,53116
2648,Sandra Harding,brendanguyen@example.com,44117676,estudiante,2023-01-02,activo,39703
2649,Derek Scott,kowens@example.com,3506287,estudiante,2024-02-20,bloqueado,91166
2650,Richard Allen,antoniovilla@example.org,29910927,docente,2022-08-24,bloqueado,99452
2651,Michelle Nelson,vellison@example.net,43845565,docente,2023-04-05,bloqueado,79925
2652,Jacqueline Wolfe,shelia44@example.net,61662146,docente,2022-08-05,bloqueado,90178
2653,Katherine Velazquez,ztodd@example.com,21447002,docente,2022-06-06,bloqueado,91700
2654,Leslie Schmidt,william62@example.com,68847851,docente,2022-11-01,activo,40693
2655,Jeremy Martin,stacey39@example.com,81318366,estudiante,2022-11-20,activo,84042
2656,Brittany Sparks,manderson@example.com,571373,estudiante,2023-09-21,activo,49618
2657,Karen Rodriguez,tlawson@example.org,74133102,estudiante,2023-02-27,bloqueado,4142
2658,Tammy Robinson,tvasquez@example.com,65745405,estudiante,2024-02-13,bloqueado,34196
2659,Adam Moran,stephenguzman@example.net,14829548,estudiante,2022-11-13,bloqueado,92102
2660,Alyssa Robles,charlessmith@example.net,44786224,estudiante,2022-08-20,activo,83977
2661,Rhonda Macias,cherylwilliamson@example.net,51628650,estudiante,2022-07-29,activo,80867
2662,Joshua Delgado,rodriguezmichelle@example.net,41046469,docente,2023-11-08,bloqueado,1711
2663,Sarah Brown,jacksonmichael@example.net,23452845,estudiante,2023-10-12,activo,96675
2664,Amy Ellis,bishopbryan@example.net,31895386,estudiante,2022-06-13,activo,1626
2665,Brittany Cortez,lmiller@example.org,11849424,estudiante,2023-08-29,activo,85587
2666,Michael White,alison22@example.net,94641886,docente,2023-09-16,activo,99431
2667,April Carroll,ggonzalez@example.net,12683943,estudiante,2023-09-04,activo,22844
2668,Dylan Anderson,joshua28@example.net,46632440,estudiante,2022-08-04,bloqueado,84664
2669,Kayla Johnson,jaywilson@example.net,9547015,estudiante,2023-12-31,activo,95418
2670,Douglas Hamilton,sean42@example.net,55131301,estudiante,2023-10-08,bloqueado,42697
2671,Jennifer Foster,fergusonbrianna@example.net,98421509,docente,2024-01-27,activo,23637
2672,Christopher Jackson,loweryderek@example.com,61347362,docente,2023-04-29,bloqueado,69379
2673,Alex Ho,mandy65@example.net,35015782,docente,2023-09-15,activo,23806
2674,Mathew Lopez,ritasimpson@example.com,18332583,estudiante,2022-12-07,activo,60277
2675,Jamie Smith,steventorres@example.com,24955408,docente,2023-07-01,bloqueado,4343
2676,Alexander Huff,pchung@example.net,64190994,estudiante,2024-03-18,activo,86459
2677,William Martinez,wilsonsean@example.org,31701955,estudiante,2022-11-24,activo,38403
2678,Ryan Pace,kellywillis@example.com,88088522,docente,2024-04-06,bloqueado,99012
2679,Nicholas Jacobs,nancyporter@example.net,50457327,estudiante,2022-06-21,bloqueado,85807
2680,Collin Morrow,michellewalker@example.com,43972621,estudiante,2023-01-02,activo,68168
2681,Alex Gordon,hannahcraig@example.org,50459727,estudiante,2022-08-25,bloqueado,74779
2682,Dr. Sarah Aguilar,davidrasmussen@example.org,56316857,estudiante,2023-08-20,activo,56988
2683,Brittney Kelley,gutierrezjonathan@example.com,28349879,estudiante,2023-05-10,bloqueado,91523
2684,Emily Kim,omartinez@example.org,31300314,estudiante,2022-11-27,activo,75167
2685,Fernando Massey,mariamaldonado@example.org,1978926,estudiante,2023-01-24,activo,94174
2686,Sarah Stanley,tinasandoval@example.org,15708640,estudiante,2024-03-05,bloqueado,25970
2687,Alejandro Taylor,sbrock@example.net,99139062,estudiante,2024-05-12,activo,64826
2688,Stephen Hardin,james17@example.net,96566397,estudiante,2022-08-14,bloqueado,46315
2689,Robert Lang,griffinrichard@example.net,89627440,estudiante,2024-03-26,activo,45750
2690,Nicholas Miranda,joshuarichardson@example.org,87862385,estudiante,2022-12-08,activo,69128
2691,Jasmine Smith,lisataylor@example.org,85833677,estudiante,2023-07-28,bloqueado,51061
2692,Michael Esparza,ernest90@example.net,8782076,estudiante,2023-10-27,bloqueado,3154
2693,Elizabeth Mendoza,steventran@example.net,69242887,estudiante,2023-08-14,bloqueado,97654
2694,Dustin Adams,gabriellopez@example.org,80104533,docente,2023-12-24,activo,69844
2695,Nancy Rogers,hthompson@example.net,55411034,estudiante,2023-12-23,bloqueado,859
2696,Tiffany Ortiz,nglass@example.net,92660054,estudiante,2023-06-21,activo,3291
2697,Richard Foster,brian83@example.com,62916740,docente,2022-08-31,bloqueado,52420
2698,Katrina Mason,spenceralexander@example.com,79733578,docente,2023-03-06,bloqueado,30668
2699,Jose Velez,russellfrank@example.com,83540299,estudiante,2024-04-15,bloqueado,87671
2700,Bethany Patel,lsimpson@example.org,15419161,estudiante,2023-11-07,bloqueado,87456
2701,Ryan Tate,angelarojas@example.com,59025164,docente,2022-07-13,activo,30216
2702,Karen White,tcoffey@example.com,57605354,estudiante,2024-04-24,activo,43791
2703,Ashley Webb,malik87@example.org,99476513,docente,2023-10-10,bloqueado,29084
2704,Leslie King,dawnfrancis@example.net,44839055,docente,2023-09-13,activo,38577
2705,Pamela Rivers,wwilliams@example.org,37922223,docente,2023-09-14,activo,89328
2706,Lauren Hansen,uhall@example.net,64906672,estudiante,2023-06-29,activo,57513
2707,Debra Cisneros,francomeredith@example.com,89617682,estudiante,2022-09-18,activo,73181
2708,Tracy Pratt,kevin72@example.org,79452031,docente,2022-06-02,activo,92645
2709,Dr. Jeff Harvey,henrykristy@example.com,40830456,estudiante,2024-01-13,activo,78966
2710,Taylor Hines,christianchapman@example.org,72434315,estudiante,2022-08-06,activo,50597
2711,Martin Sullivan,jacquelinehines@example.org,25075767,docente,2024-04-12,bloqueado,45424
2712,Terri George,bennettangela@example.org,59696834,estudiante,2024-05-01,bloqueado,46491
2713,Kyle Diaz,mia77@example.com,14854633,docente,2024-01-10,bloqueado,40615
2714,Sandra Sheppard,daniel37@example.org,96214397,estudiante,2023-03-14,activo,88701
2715,Kevin West,marcus86@example.com,44529204,estudiante,2022-10-09,bloqueado,63563
